bibkg_id,wikidata_id,other_wikidata_ids,dblp_id,DBLP publication ID,DBLP venue ID,DBLP event ID,DOI,arXiv ID,ieeeXplore,hdl.handle,d-nb.info,ACM Classification Code,ACM Digital Library citation ID,ACM Digital Library event ID,ethos,ISBN-10,ISBN-13,DBLP author ID,ORCID ID,Google Scholar ID
a_Jean_Guy_Mailly,Q102442952,,homepages/133/1928,,,,,,,,,,,,,,,133/1928,0000-0001-9102-7329,
a_Galina_Filipuk,Q102467971,,homepages/134/7443,,,,,,,,,,,,,,,,0000-0003-2623-5361,
a_Claudia_Ermel,Q102468573,,homepages/97/4469,,,,,,,,,,,,,,,97/4469,,
a_Stefan_Harmeling,Q102485671,,homepages/67/3271,,,,,,,,,,,,,,,67/3271,,TA2fG64AAAAJ
a_R__E__Kurt_Stirewalt,Q102487660,,homepages/s/REKurtStirewalt,,,,,,,,,,,,,,,s/REKurtStirewalt,,
a_Alex_Samorodnitsky,Q102490035,,homepages/08/2121,,,,,,,,,,,,,,,08/2121,,
a_Luigi_Malag_ograve_,Q102500733,,homepages/38/2165,,,,,,,,,,,,,,,38/2165,,
a_Caigui_Jiang,Q102552239,,homepages/33/8738,,,,,,,,,,,,,,,33/8738,0000-0002-1342-4094,
a_Amanda_Montejano,Q102560936,,homepages/75/5015,,,,,,,,,,,,,,,75/5015,,
a_Vinayak_A__Rao,Q102561555,,homepages/59/4025,,,,,,,,,,,,,,,,,IQibv4UAAAAJ
a_Philippe_Michel_0001,Q102572113,,homepages/21/1926-1,,,,,,,,,,,,,,,,0000-0002-9089-2350,
a_Kseniya_Garaschuk,Q102582221,,homepages/94/2628,,,,,,,,,,,,,,,94/2628,,
a_Juliusz_Chroboczek,Q102678250,,homepages/84/1627,,,,,,,,,,,,,,,84/1627,,
a_Leonardo_Robol,Q102688940,,homepages/148/7385,,,,,,,,,,,,,,,148/7385,0000-0002-6545-1748,
a_Timo_Kehrer,Q102704454,,homepages/24/9748,,,,,,,,,,,,,,,24/9748,,WJw1SK0AAAAJ
a_Andreas_Heuer_0001,Q102711985,,homepages/h/AHeuer,,,,,,,,,,,,,,,h/AHeuer,,
a_Anna_Choromanska,Q102755468,,homepages/55/11352,,,,,,,,,,,,,,,,,l-mlF7YAAAAJ
a_Gaetano_Vitale,Q102763414,,homepages/172/2299,,,,,,,,,,,,,,,172/2299,,
a_Carlos_Am_eacute_ndola,Q102779453,,homepages/178/6399,,,,,,,,,,,,,,,178/6399,,
a_Wenhao_Gui,Q102780057,,homepages/84/10452,,,,,,,,,,,,,,,84/10452,,
a_Eugene_Wu_0002,Q102845558,,homepages/41/3679,,,,,,,,,,,,,,,41/3679,,X53rkecAAAAJ
a_Jan_M__Broersen,Q102945691,,homepages/15/6917,,,,,,,,,,,,,,,,,6AUsknwAAAAJ
a_J_uuml_rgen_Steimle,Q102954632,,homepages/22/3976,,,,,,,,,,,,,,,22/3976,,Cz_S3u8AAAAJ
a_Christophe_Geuzaine,Q102958037,,homepages/30/9756,,,,,,,,,,,,,,,,,D8Wumi0AAAAJ
a_Arnav_Jhala,Q102979432,,homepages/39/3830,,,,,,,,,,,,,,,39/3830,,
a_Peter_K_aacute_n,Q102984548,,homepages/120/8376,,,,,,,,,,,,,,,120/8376,,
a_Tomer_Ashur,Q102988122,,homepages/54/9778,,,,,,,,,,,,,,,54/9778,0000-0001-6091-4857,PT_KR28AAAAJ
a_Kristin_Y__Rozier,Q103024869,,homepages/67/519,,,,,,,,,,,,,,,67/519,0000-0002-6718-2828,sguZhFMAAAAJ
a_Rico_Jonschkowski,Q103034698,,homepages/165/1321,,,,,,,,,,,,,,,165/1321,,
a_Daniele_Cono_D_Elia,Q103176901,,homepages/32/9698,,,,,,,,,,,,,,,32/9698,,
a_Eylon_Yogev,Q103184976,,homepages/129/1614,,,,,,,,,,,,,,,129/1614,,
a_Matthew_Guzdial,Q103204411,,homepages/176/5400,,,,,,,,,,,,,,,176/5400,,
a_Been_Kim,Q103226719,,homepages/77/8365,,,,,,,,,,,,,,,,,aGXkhcwAAAAJ
a_Remo_Kretschmann,Q103243418,,homepages/246/2355,,,,,,,,,,,,,,,246/2355,,
a_James_R__Chen,Q103253347,,homepages/54/2753,,,,,,,,,,,,,,,54/2753,,
a_Ehsan_Adeli_0002,Q103263860,,homepages/230/9984,,,,,,,,,,,,,,,230/9984,0000-0001-9881-6099,
a_Jakob_N__Foerster,Q103277408,,homepages/176/5095,,,,,,,,,,,,,,,,,6z4lQzMAAAAJ
a_Alessandro_Neri_0002,Q103288998,,homepages/84/4064-2,,,,,,,,,,,,,,,84/4064-2,0000-0002-2020-1040,
a_Tilmann_Rabl,Q103328274,,homepages/10/760,,,,,,,,,,,,,,,10/760,,BQvUJuYAAAAJ
a_Sarah_Peluse,Q103328301,,homepages/259/9599,,,,,,,,,,,,,,,259/9599,,
a_Ziawasch_Abedjan,Q103330080,,homepages/38/8707,,,,,,,,,,,,,,,38/8707,,QUdlpN0AAAAJ
a_Fernando_L_oacute_pez_Pe_ntilde_a,Q103781673,,homepages/l/FLopezPena,,,,,,,,,,,,,,,l/FLopezPena,,
a_Iwona_Paprocka,Q103824205,,homepages/185/8009,,,,,,,,,,,,,,,185/8009,,
a_Loucas_S__Louca,Q103832148,,homepages/00/441,,,,,,,,,,,,,,,00/441,0000-0002-0850-2369,
a_Ahmet_Cetinkaya,Q103832837,,homepages/17/1592,,,,,,,,,,,,,,,17/1592,,
a_Pedro_Javier_Ortiz_Su_aacute_rez,Q103982243,,homepages/254/0860,,,,,,,,,,,,,,,254/0860,,
a_Jianchao_Zeng_0001,Q104066402,,homepages/17/4266-1,,,,,,,,,,,,,,,17/4266-1,,
a_Tom_Brown,Q104073494,,homepages/00/4834,,,,,,,,,,,,,,,00/4834,,
a_Relja_Arandjelovic,Q104089670,,homepages/88/8937,,,,,,,,,,,,,,,88/8937,0000-0002-9232-4023,
a_Maria_Grazia_Russo,Q104106595,,homepages/32/10069,,,,,,,,,,,,,,,32/10069,,
a_Sina_Khajehabdollahi,Q104107041,,homepages/242/6913,,,,,,,,,,,,,,,242/6913,,
a_Gabriele_Liga,Q104107159,,homepages/172/1287,,,,,,,,,,,,,,,172/1287,,
a_Johannes_G_uuml_nther_0002,Q104266875,,homepages/43/5151-2,,,,,,,,,,,,,,,43/5151-2,,
a_Morteza_Ghahremani,Q104285718,,homepages/152/6299,,,,,,,,,,,,,,,152/6299,,
a_Murray_Bell,Q104374118,,homepages/24/7986,,,,,,,,,,,,,,,24/7986,,
a_Christopher_Gagne,Q104555727,,homepages/225/9768,,,,,,,,,,,,,,,225/9768,,
a_Matteo_Poggi,Q104613690,,homepages/167/0722,,,,,,,,,,,,,,,167/0722,,
a_Martin_T__Vechev,Q104672235,,homepages/93/2189,,,,,,,,,,,,,,,,,aZ1Rh50AAAAJ
a_Xuyan_Tu,Q104723054,,homepages/12/3528,,,,,,,,,,,,,,,12/3528,,
a_Artemis_G__Hatzigeorgiou,Q104743863,,homepages/95/1579,,,,,,,,,,,,,,,95/1579,,
a_Afshin_Shoeibi,Q104749105,,homepages/257/3624,,,,,,,,,,,,,,,257/3624,,
a_Eric_W__Sayers,Q105061314,,homepages/42/6353,,,,,,,,,,,,,,,42/6353,0000-0001-8394-3802,
a_Catherine_Kallin,Q105215137,,homepages/78/385,,,,,,,,,,,,,,,78/385,,
a_John_Brockman,Q105474222,,homepages/91/5233,,,,,,,,,,,,,,,91/5233,,
a_Nathan_Lael_Joseph,Q105582459,,homepages/02/9074,,,,,,,,,,,,,,,02/9074,,
a_Mikhail_Selianinau,Q105674860,,homepages/264/6940,,,,,,,,,,,,,,,264/6940,,
a_Sverre_Brovoll,Q105724929,,homepages/127/8710,,,,,,,,,,,,,,,127/8710,,
a_Kenneth_C__Enevoldsen,Q105962857,,homepages/283/4372,,,,,,,,,,,,,,,283/4372,,
a_Mohamed_Nassim_Boushaki,Q106299615,,homepages/151/9528,,,,,,,,,,,,,,,151/9528,,
a_Razika_Boushaki_Zamoum,Q106366302,,homepages/229/7928,,,,,,,,,,,,,,,229/7928,,
a_Zhaofa_Zeng,Q106451758,,homepages/52/8985,,,,,,,,,,,,,,,52/8985,,
a_Philippe_Cais,Q106512126,,homepages/122/1741,,,,,,,,,,,,,,,122/1741,,
a_Pilar_Gonz_aacute_lez_F_eacute_rez,Q106518347,,homepages/29/6255,,,,,,,,,,,,,,,29/6255,,
a_Rachael_Cheng,Q106522596,,homepages/243/6768,,,,,,,,,,,,,,,243/6768,,
a_Chengjin_Xu,Q106576411,,homepages/247/6268,,,,,,,,,,,,,,,247/6268,,
a_Roland_P__Malham_eacute_,Q106651153,,homepages/59/6450,,,,,,,,,,,,,,,59/6450,0000-0002-2809-0891,
a_Kabul_Kurniawan,Q106657765,,homepages/223/9343,,,,,,,,,,,,,,,223/9343,,
a_Wolf_Stefan_Benedix,Q106673753,,homepages/197/3795,,,,,,,,,,,,,,,197/3795,,
a_Sue_Ellen_Haupt,Q106760213,,homepages/84/5169,,,,,,,,,,,,,,,84/5169,,
a_Andrew_S__Gordon,Q106762916,,homepages/15/4354,,,,,,,,,,,,,,,15/4354,,
a_Carsten_Spehr,Q106764519,,homepages/255/5850,,,,,,,,,,,,,,,255/5850,,
a_Francisco_Javier_Ridruejo,Q106770639,,homepages/31/808,,,,,,,,,,,,,,,31/808,0000-0002-2691-9758,
a_Vincent_Lef_egrave_vre,Q106813183,,homepages/47/3864,,,,,,,,,,,,,,,47/3864,0000-0002-4045-8273,
a_C_aacute_ssia_Trojahn_dos_Santos,Q106815055,,homepages/61/1342,,,,,,,,,,,,,,,61/1342,0000-0003-2840-005X,
a_Diego_Marcillo_Parra,Q106919909,,homepages/194/8960,,,,,,,,,,,,,,,194/8960,0000-0002-7167-0701,
a_Edy_Portmann,Q106925721,,homepages/71/9512,,,,,,,,,,,,,,,71/9512,0000-0001-6448-1139,igCBMdQAAAAJ
a_V_aacute_clava_Kettnerov_aacute_,Q106983299,,homepages/01/657,,,,,,,,,,,,,,,01/657,0000-0001-9694-1304,
a_Zdenek_Becvar,Q106984530,,homepages/95/4833,,,,,,,,,,,,,,,95/4833,0000-0001-5155-8192,
a_Jir_iacute__Borovec,Q106984558,,homepages/141/8909,,,,,,,,,,,,,,,141/8909,0000-0001-7437-824X,
a_Kamila_Hasilov_aacute_,Q106985178,,homepages/233/4620,,,,,,,,,,,,,,,233/4620,0000-0003-1540-3489,
a_Roberto_Hirata_Jr_,Q107003322,,homepages/94/4977,,,,,,,,,,,,,,,94/4977,0000-0003-3861-7260,
a_Prabhudev_Konana,Q107162564,,homepages/51/4105,,,,,,,,,,,,,,,51/4105,,
a_Matthias_Finkbeiner,Q107186335,,homepages/134/4384,,,,,,,,,,,,,,,134/4384,,
a_Rainer_Stark,Q107226239,,homepages/83/5081,,,,,,,,,,,,,,,83/5081,,
a_Katar_iacute_na_Smolenov_aacute_,Q107274114,,homepages/74/8066,,,,,,,,,,,,,,,74/8066,,
a_Angela_Yao,Q107296767,,homepages/64/8484,,,,,,,,,,,,,,,64/8484,0000-0001-7418-6141,-LJCZMMAAAAJ
a_Cheng_Ye,Q107296834,,homepages/75/715,,,,,,,,,,,,,,,75/715,,
a_Akrishta_Sahay,Q107297840,,homepages/267/8851,,,,,,,,,,,,,,,267/8851,,
a_Russell_J__Bradford,Q107311804,,homepages/41/6722,,,,,,,,,,,,,,,41/6722,,
a_Jason_Yust,Q107319900,,homepages/130/6481,,,,,,,,,,,,,,,130/6481,,
a_Johan_Lin_aring_ker,Q107388141,,homepages/153/8224,,,,,,,,,,,,,,,153/8224,,
a_Krzysztof_Wnuk,Q107393894,,homepages/86/2856,,,,,,,,,,,,,,,86/2856,0000-0003-3567-9300,
a_Dietmar_G_ouml_hlich,Q107396312,,homepages/213/2194,,,,,,,,,,,,,,,213/2194,,
a_Viktor_Toman,Q107401982,,homepages/215/3408,,,,,,,,,,,,,,,215/3408,,
a_Raimundo_Saona,Q107401987,,homepages/223/5574,,,,,,,,,,,,,,,223/5574,,
a_Donatella_Merlini,Q107415902,Q59622021,homepages/m/DonatellaMerlini,,,,,,,,,,,,,,,,0000-0001-8109-4077,
a_Donatella_Merlini,Q59622021,Q107415902,homepages/m/DonatellaMerlini,,,,,,,,,,,,,,,m/DonatellaMerlini,0000-0001-8109-4077,
a_Julia_Kowal,Q107499849,,homepages/78/9275,,,,,,,,,,,,,,,78/9275,,
a_Andrea_Monti_Guarnieri,Q107523382,,homepages/32/8957,,,,,,,,,,,,,,,32/8957,0000-0003-2142-7807,
a_Sven_Leyffer,Q107566987,,homepages/91/745,,,,,,,,,,,,,,,91/745,0000-0001-8839-5876,
a_Julia_H_ouml_rnle,Q107682646,,homepages/10/6259,,,,,,,,,,,,,,,10/6259,,
a_Guang_Bin_Huang,Q107755278,,homepages/95/5912,,,,,,,,,,,,,,,,,LhSqQCIAAAAJ
a_Adel_Bibi,Q107925869,,homepages/176/0964,,,,,,,,,,,,,,,176/0964,0000-0002-6169-3918,
a_Peihao_Zhu,Q107926734,,homepages/255/9066,,,,,,,,,,,,,,,255/9066,,
a_Dejun_Luo,Q107976358,,homepages/244/9802,,,,,,,,,,,,,,,244/9802,,
a_Razen_Al_Harbi,Q108006517,,homepages/146/0829,,,,,,,,,,,,,,,146/0829,0000-0001-7298-5484,
a_Edward_S__Canepa,Q108006525,,homepages/139/0546,,,,,,,,,,,,,,,139/0546,0000-0002-5779-2059,
a_Paul_Gerhard_Pl_ouml_ger,Q108129340,,homepages/56/5636,,,,,,,,,,,,,,,56/5636,,
a_Feng_Gao_0009,Q108156826,,homepages/10/2674-9,,,,,,,,,,,,,,,10/2674-9,0000-0002-1865-2846,
a_Siobahn_Day_Grady,Q108175181,,homepages/289/2356,,,,,,,,,,,,,,,289/2356,,
a_Markus_Schwehm,Q108422329,,homepages/03/527,,,,,,,,,,,,,,,03/527,,
a_Pau_Giner,Q108423724,,homepages/03/2268,,,,,,,,,,,,,,,03/2268,,
a_Eti_Herman,Q108530237,,homepages/136/9735,,,,,,,,,,,,,,,136/9735,0000-0001-8526-9081,
a_Tatjana_Apanasevic,Q108583508,,homepages/144/1268,,,,,,,,,,,,,,,144/1268,,
a_Anat_Levin,Q108688180,,homepages/35/4557,,,,,,,,,,,,,,,35/4557,,
a_Roland_Lei_szlig_a,Q108751937,,homepages/05/10957,,,,,,,,,,,,,,,05/10957,0000-0002-2444-6782,
a_Ibrahim_M__Baggili,Q108758001,,homepages/87/5617,,,,,,,,,,,,,,,,,cskwIy8AAAAJ
a_Sarah_Ruepp,Q108837038,,homepages/81/5663,,,,,,,,,,,,,,,81/5663,0000-0003-0205-5067,
a_Antonio_Loquercio,Q108866691,,homepages/203/5131,,,,,,,,,,,,,,,203/5131,,
a_Faouzi_Alaya_Cheikh,Q108896356,,homepages/c/FACheikh,,,,,,,,,,,,,,,c/FACheikh,0000-0002-4823-5250,
a_Jos_eacute__Ignacio_Rojas_Sola,Q108934370,,homepages/27/11481,,,,,,,,,,,,,,,27/11481,0000-0001-9001-1050,
a_Helga_Tauscher,Q109249688,,homepages/208/4577,,,,,,,,,,,,,,,208/4577,0000-0003-0411-8770,
a_Sonia_M__Buckley,Q109286454,,homepages/188/5844,,,,,,,,,,,,,,,188/5844,,
a_Christine_A__Donnelly,Q109286457,,homepages/192/1959,,,,,,,,,,,,,,,192/1959,,
a_Jakob_Grue_Simonsen,Q109517327,,homepages/s/JakobGrueSimonsen,,,,,,,,,,,,,,,s/JakobGrueSimonsen,,
a_David_Dagan_Feng,Q109535652,,homepages/f/DavidDaganFeng,,,,,,,,,,,,,,,f/DavidDaganFeng,0000-0002-3381-214X,89py58oAAAAJ
a_Yiguang_Hong,Q109606441,,homepages/75/1606,,,,,,,,,,,,,,,75/1606,,
a_Lilla_LoCurto,Q109674437,,homepages/182/4342,,,,,,,,,,,,,,,182/4342,,
a_Abolfazl_Zaraki,Q109777775,,homepages/62/11252,,,,,,,,,,,,,,,62/11252,,
a_Andrea_Ria,Q109777821,,homepages/208/4167,,,,,,,,,,,,,,,208/4167,,
a_Marco_Martorella,Q109777953,,homepages/68/6206,,,,,,,,,,,,,,,68/6206,0000-0002-8985-5069,
a_Pierfrancesco_Foglia,Q109777958,,homepages/f/PierfrancescoFoglia,,,,,,,,,,,,,,,f/PierfrancescoFoglia,0000-0001-6432-4504,
a_Dario_Sabella,Q109778157,,homepages/60/10038,,,,,,,,,,,,,,,60/10038,,
a_Fabrizio_Falchi,Q109778256,,homepages/32/4659,,,,,,,,,,,,,,,32/4659,0000-0001-6258-5313,
a_Martin_Zachariasen,Q109868663,,homepages/97/5868,,,,,,,,,,,,,,,97/5868,0000-0002-2329-3606,-iDvKEQAAAAJ
a_Hyung_Suck_Cho,Q110117665,,homepages/50/2715,,,,,,,,,,,,,,,50/2715,,
a_Manuela_Waldner,Q110125318,,homepages/20/6810,,,,,,,,,,,,,,,20/6810,,fSjQyW4AAAAJ
a_Jacob_Grosek,Q110139701,,homepages/144/7629,,,,,,,,,,,,,,,144/7629,,
a_Ming_Li_0039,Q110247184,,homepages/l/MingLi39,,,,,,,,,,,,,,,l/MingLi39,0000-0002-2537-4709,
a_Fan_Liu_0007,Q110247215,,homepages/56/2849-7,,,,,,,,,,,,,,,56/2849-7,0000-0002-2193-2152,
a_Md__Sohel_Rana_0005,Q110274640,,homepages/125/5313-5,,,,,,,,,,,,,,,,0000-0002-0410-9228,
a_Jiao_Yin_0003,Q110275641,,homepages/30/11533-3,,,,,,,,,,,,,,,30/11533-3,0000-0002-0269-2624,
a_Philip_J__Willis,Q110363476,,homepages/74/1545,,,,,,,,,,,,,,,74/1545,,
a_Jeff_Kramer,Q110371988,,homepages/k/JeffKramer,,,,,,,,,,,,,,,k/JeffKramer,,
a_David_S__Rosenblum,Q110371990,,homepages/r/DSRosenblum,,,,,,,,,,,,,,,r/DSRosenblum,0000-0003-1685-4206,FyUQvCoAAAAJ
a_Joseph_S__Sventek,Q110371991,,homepages/s/JSSventek,,,,,,,,,,,,,,,s/JSSventek,,
a_Tim_Weyrich,Q110377595,,homepages/w/TimWeyrich,,,,,,,,,,,,,,,w/TimWeyrich,,
a_Fabio_Palomba,Q110511103,,homepages/116/6732,,,,,,,,,,,,,,,116/6732,0000-0001-9337-5116,
a_Franco_Crivellari,Q110643101,,homepages/22/403,,,,,,,,,,,,,,,22/403,,
a_Tomer_Sagi,Q110699727,,homepages/51/8415,,,,,,,,,,,,,,,51/8415,0000-0002-8916-0128,
a_Martin_A__Riedmiller,Q110711773,,homepages/r/MartinARiedmiller,,,,,,,,,,,,,,,r/MartinARiedmiller,,
a_Ren_eacute__Chalon,Q110929256,,homepages/97/2926,,,,,,,,,,,,,,,97/2926,,
a_Razib_Hayat_Khan,Q110975218,,homepages/14/6138,,,,,,,,,,,,,,,14/6138,,
a_Tanja_Mercun,Q111235441,,homepages/29/10310,,,,,,,,,,,,,,,29/10310,,
a_Ilaria_Tiddi,Q111254401,,homepages/124/9746,,,,,,,,,,,,,,,124/9746,,
a_Alessandro_Antonucci_0001,Q111271876,,homepages/68/3031,,,,,,,,,,,,,,,68/3031,0000-0001-7915-2768,0uOsJggAAAAJ
a_Xiaoping_Xin,Q111511658,,homepages/78/8987,,,,,,,,,,,,,,,78/8987,,
a_Philip_Marzahn,Q111589655,,homepages/121/7263,,,,,,,,,,,,,,,121/7263,0000-0001-6294-120X,
a_Vincenzo_Loia,Q111647385,,homepages/35/3222,,,,,,,,,,,,,,,35/3222,0000-0003-4807-8942,
a_Ciriaco_D_Ambrosio,Q111677382,,homepages/133/2039,,,,,,,,,,,,,,,133/2039,0000-0003-1274-6144,
a_V_iacute_tor_E__Silva_Souza,Q111697876,,homepages/72/3662,,,,,,,,,,,,,,,72/3662,0000-0003-1869-5704,h2Rmoo8AAAAJ
a_Joon_Son_Chung,Q111705680,,homepages/160/2692,,,,,,,,,,,,,,,160/2692,,
a_Carmen_De_Maio,Q111717670,,homepages/17/7503,,,,,,,,,,,,,,,17/7503,0000-0003-0641-4792,
a_Stefania_Nacchia,Q111739227,,homepages/178/2045,,,,,,,,,,,,,,,178/2045,,
a_Peter_de_Lange,Q111793139,,homepages/180/3919,,,,,,,,,,,,,,,180/3919,,
a_Klaus_Weidenhaupt,Q111793272,,homepages/68/1885,,,,,,,,,,,,,,,68/1885,,
a_Gerald_Futschek,Q111812745,,homepages/f/GeraldFutschek,,,,,,,,,,,,,,,f/GeraldFutschek,,
a_Zoran_Medic,Q111818525,,homepages/203/9790,,,,,,,,,,,,,,,203/9790,,
a_Cira_Perna,Q111851373,,homepages/43/5996,,,,,,,,,,,,,,,43/5996,,
a_Riccardo_Bassoli,Q111855620,,homepages/129/7934,,,,,,,,,,,,,,,129/7934,,
a_Arthur_Brack,Q111986786,,homepages/180/2053,,,,,,,,,,,,,,,180/2053,,
a_Timo_H_auml_m_auml_l_auml_inen_0001,Q112040816,,homepages/h/TimoHamalainen,,,,,,,,,,,,,,,h/TimoHamalainen,0000-0002-7867-0800,
a_Ari_P__Hirvonen,Q112061730,,homepages/64/80,,,,,,,,,,,,,,,64/80,,
a_Patrick_Bours,Q112063635,,homepages/01/2891,,,,,,,,,,,,,,,,,K4KnvNMAAAAJ
a_Anu_Sivunen,Q112079246,,homepages/127/9641,,,,,,,,,,,,,,,127/9641,0000-0001-7068-2260,
a_Angela_Vozella,Q112121968,,homepages/19/8011,,,,,,,,,,,,,,,19/8011,,
a_Anand_Gopinath,Q112135980,,homepages/21/6485,,,,,,,,,,,,,,,21/6485,,
a_Sharefa_Murad,Q112206627,,homepages/46/11060,,,,,,,,,,,,,,,46/11060,,
a_Markus_Haider,Q112224634,,homepages/136/2197,,,,,,,,,,,,,,,136/2197,,
a_Giovanni_Betta,Q112228961,,homepages/31/8915,,,,,,,,,,,,,,,31/8915,,
a_Niels_M_ouml_ller,Q112229122,,homepages/40/6088,,,,,,,,,,,,,,,40/6088,,
a_Christian_Lauterbach,Q112272737,,homepages/l/ChristianLauterbach,,,,,,,,,,,,,,,l/ChristianLauterbach,,
a_Ravish_Mehra,Q112273175,,homepages/57/7592,,,,,,,,,,,,,,,57/7592,,
a_Domenico_Di_Caro,Q112315847,,homepages/198/3943,,,,,,,,,,,,,,,198/3943,0000-0003-3805-1578,
a_Kensall_D__Wise,Q112332649,,homepages/95/11318,,,,,,,,,,,,,,,95/11318,,
a_Giulia_Di_Capua,Q112334640,,homepages/125/7834,,,,,,,,,,,,,,,125/7834,0000-0002-3786-6751,
a_Ondrej_Pribyl,Q112342772,,homepages/138/8314,,,,,,,,,,,,,,,,0000-0002-6251-5881,
a_Zdenek_Martinasek,Q112342939,,homepages/136/6617,,,,,,,,,,,,,,,,0000-0002-6504-5619,
a_Leszek_Borzemski,Q112343088,,homepages/06/1408,,,,,,,,,,,,,,,,0000-0001-5307-3818,
a_Matteo_Valleriani,Q112343203,,homepages/220/6338,,,,,,,,,,,,,,,220/6338,,
a_Mehul_S__Raval,Q112343254,,homepages/10/7642,,,,,,,,,,,,,,,,0000-0002-3895-1448,
a_Jorge_D__Rios,Q112343789,,homepages/139/5951,,,,,,,,,,,,,,,,0000-0001-7565-0874,
a_Mathew_Nicho,Q112358275,,homepages/28/4941,,,,,,,,,,,,,,,28/4941,0000-0001-7129-3988,
a_Stefan_Wermter,Q112360735,,homepages/03/3914,,,,,,,,,,,,,,,03/3914,0000-0003-1343-4775,
a_Mohd_Nihra_Haruzuan_Mohamad_Said,Q112381030,,homepages/152/6487,,,,,,,,,,,,,,,152/6487,0000-0001-9103-9530,
a_Giovanni_Giambene,Q112394873,,homepages/45/1005,,,,,,,,,,,,,,,45/1005,0000-0002-5756-4603,x7rOx64AAAAJ
a_Matteo_Baldoni,Q112399211,,homepages/b/MatteoBaldoni,,,,,,,,,,,,,,,b/MatteoBaldoni,0000-0002-9294-0408,
a_Isabelle_Fantoni,Q112404547,,homepages/37/1797,,,,,,,,,,,,,,,37/1797,0000-0003-3472-3023,
a_Henri_Prade,Q112410396,,homepages/p/HenriPrade,,,,,,,,,,,,,,,p/HenriPrade,0000-0003-4586-8527,W3pwK1MAAAAJ
a_Richard_I__Hartley,Q112414417,Q17411192,homepages/h/RIHartley,,,,,,,,,,,,,,,,0000-0002-5005-0191,cHia5p0AAAAJ
a_Richard_I__Hartley,Q17411192,Q112414417,homepages/h/RIHartley,,,,,,,,,,,,,,,h/RIHartley,,cHia5p0AAAAJ
a_Charles_E__Dickerson,Q112431903,,homepages/132/6400,,,,,,,,,,,,,,,132/6400,0000-0001-7995-0102,
a_Yin_Zhang_0007,Q112437083,,homepages/91/3045-7,,,,,,,,,,,,,,,,,V7KwHoMAAAAJ
a_Patrick_Siarry,Q112447714,,homepages/12/4114,,,,,,,,,,,,,,,12/4114,0000-0002-5722-4115,KI2olPkAAAAJ
a_David_Poole_0001,Q112457155,,homepages/p/DavidPoole,,,,,,,,,,,,,,,p/DavidPoole,0000-0002-9361-7629,
a_Lubomir_Stanchev,Q112477163,,homepages/s/LubomirStanchev,,,,,,,,,,,,,,,s/LubomirStanchev,,
a_Christopher_J__Sangwin,Q112486291,,homepages/55/6192,,,,,,,,,,,,,,,55/6192,0000-0002-3725-8625,
a_Jan_Kautz,Q112487076,,homepages/48/6214,,,,,,,,,,,,,,,48/6214,,
a_Fabrizio_Dabbene,Q112493948,,homepages/28/897,,,,,,,,,,,,,,,28/897,0000-0002-2258-8971,
a_Hynek_Kovar_iacute_k,Q112496075,,homepages/08/9514,,,,,,,,,,,,,,,,0000-0003-3647-8447,
a_Germain_Garcia,Q112498450,,homepages/83/7143,,,,,,,,,,,,,,,,0000-0002-7147-5105,
a_San_Murugesan,Q112505375,,homepages/69/5602,,,,,,,,,,,,,,,69/5602,,
a_Blake_Lemoine,Q112508731,,homepages/35/7702,,,,,,,,,,,,,,,35/7702,,
a_Van_Bang_Le,Q112513862,,homepages/78/1300,,,,,,,,,,,,,,,78/1300,0000-0002-3303-8326,wg7YPO4AAAAJ
a__Eacute_lise_Lavou_eacute_,Q112520559,,homepages/g/EliseGarrot,,,,,,,,,,,,,,,g/EliseGarrot,0000-0002-2659-6231,
a_Blair_Bonnett,Q112576089,,homepages/140/8006,,,,,,,,,,,,,,,140/8006,0000-0002-6306-4816,
a_Alaeddin_Nassani,Q112576186,,homepages/153/5968,,,,,,,,,,,,,,,153/5968,0000-0002-3587-5523,
a_Xin_Ping_Guan,Q112608756,,homepages/25/3029,,,,,,,,,,,,,,,25/3029,,
a_Chris_Newman,Q112629289,,homepages/54/9661,,,,,,,,,,,,,,,54/9661,,
a_Derik_Stenerson,Q112629305,,homepages/209/2654,,,,,,,,,,,,,,,209/2654,,
a_Adolfo_Santoro,Q112707795,,homepages/86/8616,,,,,,,,,,,,,,,86/8616,0000-0003-2794-4864,
a_Flavio_Serrapica,Q112710369,,homepages/118/1895,,,,,,,,,,,,,,,118/1895,,
a_Jeonghee_Jo,Q112736705,,homepages/251/9343,,,,,,,,,,,,,,,251/9343,,
a_Di_Ma,Q112823271,,homepages/60/6791,,,,,,,,,,,,,,,60/6791,,
a_Franco_Travostino,Q112826911,,homepages/59/6862,,,,,,,,,,,,,,,59/6862,,
a_Jason_Livingood,Q112863073,,homepages/209/5896,,,,,,,,,,,,,,,209/5896,,
a__Oacute_lafur_Gudmundsson,Q112863119,,homepages/71/4855,,,,,,,,,,,,,,,71/4855,,
a_Steve_Sheng,Q112863136,,homepages/23/3412,,,,,,,,,,,,,,,23/3412,,
a_Magnus_Westerlund,Q112863223,,homepages/128/4054,,,,,,,,,,,,,,,128/4054,,
a_Yizhou_Li,Q112863504,,homepages/95/601,,,,,,,,,,,,,,,95/601,,
a_Weiguo_Hao,Q112863685,,homepages/210/1196,,,,,,,,,,,,,,,210/1196,,
