bibkg_id,wikidata_id,previous_link,other_wikidata_ids,dblp_id,linked_by_id,linked_by_id_recursion_authors,linked_by_id_recursion_journals,linked_by_id_recursion_publications,linked_by_comparisons,linked_by_comparisons_recursion_authors,linked_by_comparisons_recursion_journals,linked_by_comparisons_recursion_publications
a_Apoorva_D__Patel,Q4780483,,,homepages/33/3850,1,,,,,,,
a_Willard_H__Wattenburg,Q4911300,,,homepages/23/4641,1,,,,,,,
a_Sitthichai_Pookaiyaudom,Q4922363,,,homepages/14/1670,1,,,,,,,
a_Charles_Cantor,Q5076088,,,homepages/17/1883,1,,,,,,,
a_Christopher_C__Holmes,Q5106903,Q67222264,,homepages/08/6129,1,,,,,,,
a_David_E__Muller,Q5233197,,,homepages/99/4089,1,,,,,,,
a_Newton_C__A__da_Costa,Q5365379,,,homepages/02/6893,1,,,,,,,
a_Eric_Freeman,Q5386525,,,homepages/74/3924,1,,,,,,,
a_Ethan_Vishniac,Q5402996,,,homepages/129/1181,1,,,,,,,
a_Fergus_I__M__Craik,Q5444185,,,homepages/157/8672,1,,,,,,,
a_Fred_Baker,Q5494521,,,homepages/04/2169,1,,,,,,,
a_Gerard_Goggin,Q5550010,,,homepages/86/6850,1,,,,,,,
a_Hans_Schneider,Q5650702,,,homepages/31/201,1,,,,,,,
a_Cora_Sadosky,Q5681931,,,homepages/232/8535,1,,,,,,,
a_Helmut_Maier,Q5709706,,,homepages/97/4976,1,,,,,,,
a_Hamid_Vahid,Q5929990,,,homepages/43/8784,1,,,,,,,
a_Jakob_Stoustrup,Q6125353,Q51677695,,homepages/65/7139,1,,,,,,,
a_James_F__Bell,Q6133586,,,homepages/201/3109,1,,,,,,,
a_Jim_C__Warren_Jr_,Q6198783,,,homepages/173/2672,1,,,,,,,
a_Vidar_Thom_eacute_e,Q6208559,,,homepages/30/6733,1,,,,,,,
a_Joseph_J__Y__Sung,Q6287258,,,homepages/69/9296,1,,,,,,,
a_Larry_Breed,Q6504346,,,homepages/74/2668,1,,,,,,,
a_Les_Hatton,Q6529573,Q91870372,Q91870372,homepages/57/4724,1,,,,,,,
a_Christine_Proust,Q6532268,,,homepages/167/2568,1,,,,,,,
a_Margaret_L__Hedstrom,Q6759504,Q59158561,,homepages/11/5006,1,,,,,,,
a_Marwan_Awartani,Q6778546,,,homepages/38/1173,1,,,,,,,
a_Michael_L__Scott,Q6832040,Q56564334,Q56564334,homepages/s/MichaelLScott,1,,,,,,,
a_Michael_D__Maltz,Q6832476,,,homepages/179/1350,1,,,,,,,
a_Michael_S__Shur,Q6834382,Q60697426,Q60697426,homepages/52/288,1,,,,,,,
a_Minhyong_Kim,Q6864935,,,homepages/17/4046,1,,,,,,,
a_Nagarjuna_Gadiraju,Q6958571,,,homepages/125/2952,1,,,,,,,
a_Nalini_Joshi,Q6960912,,,homepages/05/2131,1,,,,,,,
a_Ned_Freed,Q6985983,,,homepages/208/9538,1,,,,,,,
a_Pankaj_Ghemawat,Q7131284,,,homepages/79/7875,1,,,,,,,
a_Peter_K__Friz,Q7174104,,,homepages/183/3277,1,,,,,,,
a_Peter_Gavin_Hall,Q7174192,,,homepages/55/7483,1,,,,,,,
a_Philip_Rabinowitz,Q7184258,,,homepages/78/5227,1,,,,,,,
a_Ren_Ng,Q7312311,,,homepages/38/5510,1,,,,,,,
a_Riccardo_Poli,Q7322927,Q58468285,,homepages/21/862,1,,,,,,,
a_Robert_D__Macredie,Q7343317,Q57877347,,homepages/87/2678,1,,,,,,,
a_Roberto_Merlin,Q7351809,Q62068121,,homepages/122/1746,1,,,,,,,
a_R_eacute_ka_Albert,Q7386116,Q41047200,,homepages/41/3360,1,,,,,,,
a_Sergey_Fomin,Q7453973,,,homepages/02/4051,1,,,,,,,
a_Shlomi_Dolev,Q7499560,Q87413431,,homepages/d/ShlomiDolev,1,,,,,,,
a_Steve_Jackson,Q7612922,,,homepages/43/211,1,,,,,,,
a_Steven_H__Simon,Q7614784,,,homepages/93/3679,1,,,,,,,
a_Udo_Frese,Q7877263,Q94449739,Q94449739,homepages/71/6673,1,,,,,,,
a_Vance_Faber,Q7914027,,,homepages/35/3195,1,,,,,,,
a_Werner_Kuhn,Q7983437,Q96098704,Q96098704,homepages/k/WernerKuhn,1,,,,,,,
a_William_C__Reynolds,Q8007231,,,homepages/174/2290,1,,,,,,,
a_Xu_Jia_Wang,Q8045084,,,homepages/58/9512,1,,,,,,,
a_Roman_Slowinski,Q9312667,Q58915000,,homepages/82/4215,1,,,,,,,
a_Jos_eacute__C__Pr_iacute_ncipe,Q10310356,Q103832663,,homepages/p/JoseCPrincipe,1,,,,,,,
a_Yoshiyasu_Takefuji,Q11546470,,,homepages/26/4448,1,,,,,,,
a_Jacek_Cichon,Q11715248,,,homepages/27/6877,1,,,,,,,
a_Jacek_Dobaczewski,Q11715263,Q60061407,,homepages/25/1959,1,,,,,,,
a_Antti_Valmari,Q11852267,,,homepages/97/3306,1,,,,,,,
a_Jan_V__Garwick,Q11978049,,,homepages/12/4867,1,,,,,,,
a_Yaroslav_Shramko,Q12172321,,,homepages/38/4757,1,,,,,,,
a_Jaan_Kalda,Q12364822,Q59870983,,homepages/56/8183,1,,,,,,,
a_Rein_Prank,Q12373769,,,homepages/74/640,1,,,,,,,
a_Bronius_Grigelionis,Q12651433,,,homepages/163/1112,1,,,,,,,
a_Kimberly_F__Sellers,Q12892349,Q64148206,,homepages/31/9250,1,,,,,,,
a_Piotr_P__Matus,Q13032103,,,homepages/29/63,1,,,,,,,
a_Alan_Baker,Q13362826,,,homepages/97/7133,1,,,,,,,
a_David_Kirk,Q13612829,,,homepages/46/5249,1,,,,,,,
a_Joseph_S__B__Mitchell,Q14492150,Q59749601,,homepages/m/JosephSBMitchell,1,,,,,,,
a_Yoshihide_Hayashizaki,Q15055173,Q28050579,,homepages/70/3260,1,,,,,,,
a_Vladimir_V__Mazalov,Q15071471,Q92991213,,homepages/61/4986,1,,,,,,,
a_Elart_von_Collani,Q15301827,,,homepages/208/2476,1,,,,,,,
a_Isabella_Peters,Q15428710,Q57430574,,homepages/56/5631,1,,,,,,,
a_Eduard_Wirsing,Q15444681,,,homepages/124/5291,1,,,,,,,
a_Albert_Cohen_0002,Q15454516,,,homepages/81/858-2,1,,,,,,,
a_Henk_W__Broer,Q15455062,,,homepages/82/5909,1,,,,,,,
a_Christian_Thomsen_0002,Q15614754,,,homepages/48/1224-2,1,,,,,,,
a_Philippe_Cudr_eacute__Mauroux,Q15840423,Q81629546,,homepages/71/5578,1,,,,,,,
a_David_A__B__Miller,Q15900159,Q57419312,,homepages/81/3992,1,,,,,,,
a_John_Shawe_Taylor,Q15994741,Q64684173,,homepages/59/41,1,,,,,,,
a_Maurizio_Lenzerini,Q15995253,Q60656019,,homepages/l/MLenzerini,1,,,,,,,
a_Arup_Bose,Q16193018,,,homepages/46/8507,1,,,,,,,
a_Hamid_Soltanian_Zadeh,Q16193867,Q90679985,Q90679985,homepages/s/HamidSoltanianZadeh,1,,,,,,,
a_Eric_Bergshoeff,Q16318957,,,homepages/207/9067,1,,,,,,,
a_Jaak_J_auml_rv,Q16404938,Q44014564,,homepages/36/4869,1,,,,,,,
a__Uuml_lo_Lepik,Q16406214,,,homepages/66/5755,1,,,,,,,
a_Jakub_Zakrzewski_0001,Q16561083,,,homepages/26/5552-1,1,,,,,,,
a_Piotr_J__Durka,Q16588060,Q91106605,,homepages/78/1257,1,,,,,,,
a_Rolando_Rebolledo,Q16626012,,,homepages/122/2415,1,,,,,,,
a_Axel_Jantsch,Q16633096,,,homepages/38/5744,1,,,,,,,
a_C__C__Jay_Kuo,Q16731109,Q83190622,,homepages/k/CCJayKuo,1,,,,,,,
a_H__Vincent_Poor,Q16734626,Q89355746,,homepages/p/HVincentPoor,1,,,,,,,
a_Vito_Latora,Q16845546,,,homepages/16/1297,1,,,,,,,
a_Gadadhar_Misra,Q16864907,,,homepages/138/5486,1,,,,,,,
a_John_D__Cressler,Q17305810,Q92260642,,homepages/33/8998,1,,,,,,,
a_Jean_Laurent_Casanova,Q17322542,,,homepages/235/8494,1,,,,,,,
a_Friedhelm_Beyersdorf,Q17541020,Q39051715,,homepages/187/7780,1,,,,,,,
a_Pilar_Orero,Q18223295,,,homepages/81/10109,1,,,,,,,
a_Francis_Edward_Su,Q18280917,,,homepages/92/2162,1,,,,,,,
a_Artem_R__Oganov,Q18406571,Q89996264,,homepages/94/322,1,,,,,,,
a_Claudia_Neuhauser,Q18705966,,,homepages/23/5503,1,,,,,,,
a_Trisha_Greenhalgh,Q18921809,,,homepages/67/9370,1,,,,,,,
a_Carme_Torras,Q19289075,Q51958548,,homepages/t/CarmeTorras,1,,,,,,,
a_Emma_Previato,Q19321847,,,homepages/33/8569,1,,,,,,,
a_George_L__Turin,Q19361358,,,homepages/133/8052,1,,,,,,,
a_John_Baillieul,Q19955733,Q61110143,,homepages/36/2915,1,,,,,,,
a_Krzysztof_Giaro,Q20028922,Q83556817,,homepages/g/KrzysztofGiaro,1,,,,,,,
a_Hiroshi_Iwai,Q20199780,,,homepages/29/5506,1,,,,,,,
a_Sandra_E__Black,Q20638823,,,homepages/28/5460,1,,,,,,,
a_Ioannis_G__Kevrekidis,Q20657113,,,homepages/47/6418,1,,,,,,,
a_Jonathan_D__Rosenberg,Q20685356,,,homepages/16/12,1,,,,,,,
a_Demetrios_Zeinalipour_Yazti,Q20895219,Q57423013,,homepages/z/DemetriosZeinalipourYazti,1,,,,,,,
a_Albert_Visser,Q21196829,,,homepages/63/1038,1,,,,,,,
a_Dorothea_K_uuml_bler,Q21258466,,,homepages/60/11311,1,,,,,,,
a_Ingrid_Hotz,Q21262098,Q87986387,,homepages/81/7045,1,,,,,,,
a_Silvia_Miksch,Q21264678,Q96272879,,homepages/48/4040,1,,,,,,,
a_Lech_Maligranda,Q21290633,,,homepages/127/1118,1,,,,,,,
a_Eric_Mamajek,Q21511665,,,homepages/289/6149,1,,,,,,,
a_Lorenzo_Pareschi,Q21542368,Q51329059,,homepages/42/2605,1,,,,,,,
a_Dmitri_E__Kvasov,Q21694206,Q96044284,,homepages/78/6506,1,,,,,,,
a_Jacob_Tsimerman,Q21823077,,,homepages/80/7801,1,,,,,,,
a_Stevan_Pilipovic,Q22212547,Q84629585,,homepages/70/9289,1,,,,,,,
a_Frank_Heinemann,Q23061692,,,homepages/142/4962,1,,,,,,,
a_Sergei_Treil,Q23061981,,,homepages/138/5515,1,,,,,,,
a_Angela_R__Laird,Q23890854,Q60618367,,homepages/35/9680,1,,,,,,,
a_Longbing_Cao,Q23908866,Q59185760,,homepages/14/2589,1,,,,,,,
a_Juan_J__Nieto,Q23931323,,,homepages/33/1675,1,,,,,,,
a_Anatoly_V__Zayats,Q24054277,,,homepages/190/3344,1,,,,,,,
a_Riccardo_Zecchina,Q24262001,Q57193473,,homepages/01/2463,1,,,,,,,
a_Krystyna_Katulska,Q24431120,,,homepages/189/4645,1,,,,,,,
a_Vasile_Marinca,Q24525339,,,homepages/48/3136,1,,,,,,,
a_Roger_E__A__Farmer,Q24884396,,,homepages/74/11279,1,,,,,,,
a_Mitchell_Vald_eacute_s_Sosa,Q25314822,,,homepages/35/10775,1,,,,,,,
a_Vincent_Calvez,Q25929358,,,homepages/56/9301,1,,,,,,,
a_Guido_De_Philippis,Q25929361,,,homepages/132/3801,1,,,,,,,
a_Scott_T__Grafton,Q25975532,Q41045508,,homepages/28/7226,1,,,,,,,
a_Fausto_Saleri,Q26922377,,,homepages/46/6014,1,,,,,,,
a_Kai_Tai_Fang,Q26923352,,,homepages/79/5460,1,,,,,,,
a_Agnieszka_Swierczewska_Gwiazda,Q26973415,Q91315815,,homepages/72/4048,1,,,,,,,
a_Svetha_Venkatesh,Q27063015,Q58868569,,homepages/81/1984,1,,,,,,,
a_Eric_Sun,Q27064120,,,homepages/78/8023,1,,,,,,,
a_Eugeniusz_Wachnicki,Q27672152,,,homepages/60/5714,1,,,,,,,
a_Isabella_Novik,Q27773785,,,homepages/95/6438,1,,,,,,,
a_G_uuml_nter_T_ouml_rner,Q27902528,,,homepages/35/1258,1,,,,,,,
a_Lisa_M__Given,Q27975668,Q58231253,,homepages/75/4125,1,,,,,,,
a_Praveen_Gauravaram,Q27996437,,,homepages/53/6480,1,,,,,,,
a_Steven_Henikoff,Q28033746,,,homepages/65/5756,1,,,,,,,
a_Claudiu_T__Supuran,Q28211545,,,homepages/67/5508,1,,,,,,,
a_Nathan_A__Baker,Q28318462,,,homepages/27/3992,1,,,,,,,
a_Scott_Federhen,Q28360133,,,homepages/62/4334,1,,,,,,,
a_Camille_Bellissant,Q28539551,,,homepages/72/461,1,,,,,,,
a_Martin_Kaupp,Q28752836,,,homepages/70/1777,1,,,,,,,
a_Uriel_G__Rothblum,Q28777453,,,homepages/51/4838,1,,,,,,,
a_Quentin_Groom,Q28913658,,,homepages/191/0056,1,,,,,,,
a_Lynette_Hirschman,Q28913670,,,homepages/69/5846,1,,,,,,,
a_Edwin_Valentijn,Q29020952,,,homepages/83/7740,1,,,,,,,
a_Giuseppe_Iannaccone,Q29253341,Q57468122,,homepages/64/4148,1,,,,,,,
a_Peng_Shi_0001,Q29258950,Q85960193,,homepages/29/3191-1,1,,,,,,,
a_Vesa_V_auml_lim_auml_ki,Q29259619,Q57424076,,homepages/94/3435,1,,,,,,,
a_Hanspeter_Pfister,Q29281034,Q61159394,,homepages/p/HanspeterPfister,1,,,,,,,
a_Daniele_Mortari,Q29341602,,,homepages/63/8285,1,,,,,,,
a_Jinhu_Lu,Q29387321,Q88702669,,homepages/25/6209,1,,,,,,,
a_Daniel_Liberzon,Q29387345,,,homepages/46/4067,1,,,,,,,
a_Naira_Hovakimyan,Q29452304,,,homepages/38/4506,1,,,,,,,
a_Jocelyn_Chanussot,Q29453095,Q59557264,,homepages/97/2816,1,,,,,,,
a_Eugene_N__Muratov,Q29460334,,,homepages/141/0445,1,,,,,,,
a_Elvino_S__Sousa,Q29472953,,,homepages/21/5889,1,,,,,,,
a_Pascale_Vicat_Blanc_Primet,Q29512450,Q32786217,,homepages/p/PVBPrimet,1,,,,,,,
a_Mason_A__Porter,Q29566734,,,homepages/01/2405,1,,,,,,,
a_Fariba_Karimi_0001,Q29574473,Q92578702,,homepages/29/10436-1,1,,,,,,,
a_Karsten_Suhre,Q30001919,,,homepages/25/5087,1,,,,,,,
a_Stephen_J__Pearton,Q30069946,Q73786655,,homepages/74/9467,1,,,,,,,
a_Toshihiko_Mukoyama,Q30073846,,,homepages/81/11118,1,,,,,,,
a_Klaus_Nehring,Q30074804,,,homepages/64/4916,1,,,,,,,
a_Maarten_C__W__Janssen,Q30074943,Q58310391,,homepages/53/7886,1,,,,,,,
a_Jan_Dhaene,Q30078248,Q92458877,,homepages/67/3316,1,,,,,,,
a_John_D__Van_Horn,Q30085386,Q64952395,,homepages/47/707,1,,,,,,,
a_Laura_Elnitski,Q30089923,Q88607199,,homepages/66/113,1,,,,,,,
a_Martin_Krallinger,Q30112582,,,homepages/25/7120,1,,,,,,,
a_Jacobus_Swart,Q30122283,,,homepages/68/7554,1,,,,,,,
a_Amparo_Alonso_Betanzos,Q30135279,Q57447849,,homepages/04/4614,1,,,,,,,
a_Christopher_G__Schwarz,Q30511827,,,homepages/152/1319,1,,,,,,,
a_Sebastian_van_Strien,Q30529391,,,homepages/54/11122,1,,,,,,,
a_Daniel_Kroening,Q31062399,Q62051250,,homepages/k/DanielKroening,1,,,,,,,
a_A__Galip_Ulsoy,Q31189318,,,homepages/39/3105,1,,,,,,,
a_David_A__Ham,Q31526942,,,homepages/22/8771,1,,,,,,,
a_Jean_Jacques_E__Slotine,Q33197264,,,homepages/22/3009,1,,,,,,,
a_Michael_V__Ruzhansky,Q34045627,Q90102881,,homepages/88/8185,1,,,,,,,
a_Thomas_Baranowski,Q37371402,,,homepages/160/4468,1,,,,,,,
a_Kevin_Burrage,Q37380531,,,homepages/63/6954,1,,,,,,,
a_Ruth_L__Seal,Q37383049,,,homepages/17/9440,1,,,,,,,
a_Eric_R__Gamazon,Q37616152,,,homepages/27/7970,1,,,,,,,
a_Fred_Hasselman,Q37842554,,,homepages/176/9373,1,,,,,,,
a_Alexander_Yushkevich,Q38239323,,,homepages/116/1860,1,,,,,,,
a_Nicholas_S__Burris,Q38319958,,,homepages/285/5876,1,,,,,,,
a_Daniel_Weindl,Q38642398,,,homepages/129/3286,1,,,,,,,
a_Fabian_M__Commichau,Q38643187,,,homepages/141/4976,1,,,,,,,
a_Tomasz_Lipniacki,Q39050007,,,homepages/40/4617,1,,,,,,,
a_Wotao_Yin,Q39050450,,,homepages/76/2265,1,,,,,,,
a_Alexander_M__Petersen,Q39189331,,,homepages/28/9366,1,,,,,,,
a_Veit_Schw_auml_mmle,Q39365430,,,homepages/14/8712,1,,,,,,,
a_Mads_Gr_aelig_sb_oslash_ll_Christensen,Q39878157,Q56480389,,homepages/69/5399,1,,,,,,,
a_Oscar_D_iacute_as,Q39990518,,,homepages/71/835,1,,,,,,,
a_Maarten_van_Smeden,Q40133261,,,homepages/224/0291,1,,,,,,,
a_Douglas_J__Ballon,Q40280852,,,homepages/32/10731,1,,,,,,,
a_Catherine_Gu_eacute_rin_Charbonnel,Q40378897,,,homepages/146/3164,1,,,,,,,
a_Bj_ouml_rn_A__Gr_uuml_ning,Q40615839,Q55097295,,homepages/00/9446,1,,,,,,,
a_Zixuan_Cang,Q41045038,,,homepages/209/7533,1,,,,,,,
a_Alexandros_Kanterakis,Q41046058,,,homepages/67/5008,1,,,,,,,
a_Asa_Ben_Hur,Q41046762,,,homepages/26/7001,1,,,,,,,
a_Eizaburo_Doi,Q41048759,,,homepages/50/1215,1,,,,,,,
a_Boian_S__Alexandrov,Q41048988,,,homepages/41/11017,1,,,,,,,
a_Roger_G__Linington,Q41365997,,,homepages/11/540,1,,,,,,,
a_Antonio_Carlos_Roque,Q41662675,,,homepages/54/9065,1,,,,,,,
a_Laia_Cod_oacute_,Q41728394,,,homepages/175/2189,1,,,,,,,
a_Fabio_Maccheroni,Q41804396,Q86545232,,homepages/65/5911,1,,,,,,,
a_Rui_Jos_eacute_,Q42110873,,,homepages/91/4986,1,,,,,,,
a_Takao_Shimayoshi,Q42183401,,,homepages/93/1915,1,,,,,,,
a_Marina_Vannucci,Q42313286,Q86583155,,homepages/71/599,1,,,,,,,
a_Mohammad_M__Karimi,Q42382938,,,homepages/122/8874,1,,,,,,,
a_Debotosh_Bhattacharjee,Q42428036,Q90027079,,homepages/34/7889,1,,,,,,,
a_Carlo_Cattani,Q42428038,,,homepages/79/1006,1,,,,,,,
a_Ademola_Philip_Abidoye,Q42698583,,,homepages/97/10427,1,,,,,,,
a_Laszlo_Orban,Q42774090,,,homepages/09/7115,1,,,,,,,
a_Giacomo_Handjaras,Q42788617,,,homepages/00/7769,1,,,,,,,
a_Jose_Maria_Ferrero,Q42795085,,,homepages/36/2246,1,,,,,,,
a_Frederick_J__A__Meijer,Q42806739,,,homepages/195/2911,1,,,,,,,
a_Jari_Viik,Q42821712,,,homepages/21/6299,1,,,,,,,
a_M__Eric_Schranz,Q42861174,,,homepages/185/8506,1,,,,,,,
a_Cathy_W__S__Chen,Q42983909,Q59473937,,homepages/28/6965,1,,,,,,,
a_John_David_Spence,Q43094507,,,homepages/01/9139,1,,,,,,,
a_Helko_Borsdorf,Q43158399,,,homepages/267/6211,1,,,,,,,
a_Rainer_A__Leitgeb,Q43201705,,,homepages/31/3527,1,,,,,,,
a_Josef_van_Genabith,Q43289464,,,homepages/82/3447,1,,,,,,,
a_Juan_Andr_eacute_s,Q43293724,,,homepages/00/5330,1,,,,,,,
a_Fidele_Ntie_Kang,Q43370925,,,homepages/151/2699,1,,,,,,,
a_Antonio_Suppa,Q43372993,,,homepages/167/8432,1,,,,,,,
a_Alban_Lepailleur,Q44631314,,,homepages/58/3421,1,,,,,,,
a_Martin_J__Wainwright,Q44655457,Q55113971,,homepages/48/6396,1,,,,,,,
a_Juli_aacute_n_Flores,Q45893099,,,homepages/24/6617,1,,,,,,,
a_Thomas_E__Gill,Q46116948,,,homepages/34/3778,1,,,,,,,
a_Mindaugas_Margelevicius,Q47158265,Q92598835,Q92598835,homepages/61/4313,1,,,,,,,
a_Himel_Mallick,Q47168193,,,homepages/194/3721,1,,,,,,,
a_Rosa_Maria_Alsina_Pages,Q47218674,Q88975076,Q88975076,homepages/09/7837,1,,,,,,,
a_Leon_Poladian,Q47232658,,,homepages/29/6235,1,,,,,,,
a_Massimiliano_Pau,Q47344822,,,homepages/184/3237,1,,,,,,,
a_Abdullah_Gani,Q47387789,,,homepages/12/989,1,,,,,,,
a_Teemu_D__Laajala,Q47415633,,,homepages/230/0868,1,,,,,,,
a_Alessandra_Griffa,Q47502886,,,homepages/138/7240,1,,,,,,,
a_Kim_Anh_L_ecirc__Cao,Q47538862,Q56994808,,homepages/51/7236,1,,,,,,,
a_Rui_A__Lima,Q47604645,,,homepages/262/4415,1,,,,,,,
a_Qionghai_Dai,Q47672112,,,homepages/39/4543,1,,,,,,,
a_Jan_Van_den_Bulck,Q47690480,,,homepages/196/7334,1,,,,,,,
a_Petra_Zigert,Q48075009,,,homepages/55/2055,1,,,,,,,
a_Primoz_Potocnik,Q48075040,,,homepages/28/2294,1,,,,,,,
a_Aleksander_Vesel,Q48075985,Q87635832,Q87635832,homepages/55/2835,1,,,,,,,
a_Laurent_J__Bouyer,Q48356985,,,homepages/228/9702,1,,,,,,,
a_Michael_J__Richardson,Q48357983,,,homepages/63/1712,1,,,,,,,
a_Frederic_Dick,Q48668461,,,homepages/22/1161,1,,,,,,,
a_Ludovica_Griffanti,Q48705369,,,homepages/138/7174,1,,,,,,,
a_Michael_D__Abr_agrave_moff,Q49191915,Q16001446,Q16001446,homepages/a/MichaelAbramoff,1,,,,,,,
a_Tino_Ebbers,Q49730629,,,homepages/28/4463,1,,,,,,,
a_Piergiorgio_Cerello,Q50084835,,,homepages/53/339,1,,,,,,,
a_Jouko_Lampinen,Q50376971,,,homepages/92/3465,1,,,,,,,
a_Michael_B__Cohen,Q50411782,Q59968306,,homepages/140/7158,1,,,,,,,
a_Ian_L__Dryden,Q50421267,,,homepages/34/5710,1,,,,,,,
a_Xuerong_Mao,Q50541076,,,homepages/13/355,1,,,,,,,
a_Perry_Ping_Shum,Q50634468,,,homepages/13/9976,1,,,,,,,
a_Han_The_Anh,Q50660422,,,homepages/78/684,1,,,,,,,
a_Dario_Pacciarelli,Q50671413,,,homepages/00/3640,1,,,,,,,
a_Jari_Juhani_Jussila,Q50806475,Q58001226,Q58001226,homepages/55/10211,1,,,,,,,
a_Jianyi_Yang,Q50864275,,,homepages/124/1315,1,,,,,,,
a_Andreas_Dietzel,Q50902240,,,homepages/153/8289,1,,,,,,,
a_Shengxiang_Yang,Q50946906,,,homepages/73/4159,1,,,,,,,
a_Dominic_Vella,Q51043681,,,homepages/139/1242,1,,,,,,,
a_Simone_Balocco,Q51166567,,,homepages/40/3116,1,,,,,,,
a_Guido_Masera,Q51250746,,,homepages/54/1377,1,,,,,,,
a_Steffen_Thoma,Q51283127,,,homepages/162/7784,1,,,,,,,
a_Dariusz_Chruscinski,Q51335450,,,homepages/122/2465,1,,,,,,,
a_Maurizio_Burla,Q51492084,,,homepages/265/6746,1,,,,,,,
a_Julia_Navarro,Q51565856,,,homepages/191/2546,1,,,,,,,
a_Annalisa_Milano,Q51747150,,,homepages/197/4108,1,,,,,,,
a_Anton_S__Becker,Q51837617,,,homepages/211/2237,1,,,,,,,
a_Zhiwu_Lu,Q51890426,,,homepages/53/5234,1,,,,,,,
a_Dieter_Beule,Q52015796,,,homepages/72/100,1,,,,,,,
a_Luke_Eglington,Q52280511,,,homepages/274/6693,1,,,,,,,
a_Weibo_Huo,Q52322387,,,homepages/189/3515,1,,,,,,,
a_Shu_Yen_Wan,Q53421397,,,homepages/97/4676,1,,,,,,,
a_Thomas_Wagner_0005,Q54004327,,,homepages/32/999-5,1,,,,,,,
a_Paulus_Gerdes,Q54158474,,,homepages/26/4101,1,,,,,,,
a_Ioana_Manolescu,Q54554753,,,homepages/m/IoanaManolescu,1,,,,,,,
a_Yu_Yen_Ou,Q55174858,,,homepages/51/2789,1,,,,,,,
a_Carlos_Garc_iacute_a_Gir_oacute_n,Q55189653,,,homepages/124/1197,1,,,,,,,
a_Koen_Thas,Q55232138,,,homepages/35/2824,1,,,,,,,
a_Tijl_De_Bie,Q55232509,Q103833470,,homepages/49/2018,1,,,,,,,
a_Mario_Pickavet,Q55232573,Q63656267,,homepages/47/6293,1,,,,,,,
a_Joaquim_Ferreira_0002,Q55232786,,,homepages/239/9577,1,,,,,,,
a_Mohammad_Yazdi,Q55381260,,,homepages/221/3992,1,,,,,,,
a_Marc_Gillespie,Q55459118,,,homepages/33/4614,1,,,,,,,
a_Jory_Schossau,Q55572351,,,homepages/149/2556,1,,,,,,,
a_Jouni_J_auml_rvinen,Q55576267,,,homepages/03/4534,1,,,,,,,
a_Matthias_R__Bauer,Q55657580,,,homepages/133/6913,1,,,,,,,
a_Oliver_D_iacute_az,Q55714917,,,homepages/91/8170,1,,,,,,,
a_Nilton_Nobuhiro_Imai,Q55815951,,,homepages/76/8986,1,,,,,,,
a_Ryan_L__Truby,Q55965705,,,homepages/242/0689,1,,,,,,,
a_R__David_Lankes,Q55988509,Q57766542,,homepages/74/943,1,,,,,,,
a_Adrian_J__Luckman,Q56043328,Q56441693,,homepages/12/2447,1,,,,,,,
a_Juan_C__Meza,Q56055277,Q59687052,,homepages/55/4265,1,,,,,,,
a_Richard_O__Sack,Q56100890,,,homepages/30/5227,1,,,,,,,
a_Jay_J__Pillai,Q56166766,,,homepages/138/6782,1,,,,,,,
a_Vitaliy_Mezhuyev,Q56191771,,,homepages/89/1479,1,,,,,,,
a_Frits_C__R__Spieksma,Q56296428,,,homepages/25/6435,1,,,,,,,
a_Roger_Beecham,Q56452433,,,homepages/123/9572,1,,,,,,,
a_Stephen_L__Smith_0002,Q56453109,,,homepages/80/6078-2,1,,,,,,,
a_Tim_J__Wright,Q56463434,,,homepages/211/2531,1,,,,,,,
a_Andreas_Rechtsteiner,Q56515002,,,homepages/09/2218,1,,,,,,,
a_Marcio_Luis_Acencio,Q56528878,,,homepages/261/4102,1,,,,,,,
a_Robert_W__Cottingham,Q56567775,,,homepages/55/1469,1,,,,,,,
a_Rafael_F__S__Caldeirinha,Q56569788,,,homepages/40/1226,1,,,,,,,
a_Sariel_Har_Peled,Q56702419,,,homepages/h/SarielHarPeled,1,,,,,,,
a_Hao_Xu_0002,Q56798199,,,homepages/43/6008-2,1,,,,,,,
a_Lisa_F__Gill,Q56821011,,,homepages/175/1192,1,,,,,,,
a_Eva_Miranda,Q56850046,,,homepages/282/1292,1,,,,,,,
a_Sandrine_Katsahian,Q56860990,,,homepages/166/7913,1,,,,,,,
a_William_J__Jagust,Q56863004,Q87865852,,homepages/16/8266,1,,,,,,,
a_Shigui_Ruan,Q56886465,,,homepages/96/3644,1,,,,,,,
a_June_Ahn,Q56928961,,,homepages/78/9938,1,,,,,,,
a_Matthias_R__Hastall,Q56929186,,,homepages/83/3092,1,,,,,,,
a_Engelbert_Mephu_Nguifo,Q56945029,Q62067300,,homepages/10/3832,1,,,,,,,
a_Claudia_Buss,Q56953987,,,homepages/152/1882,1,,,,,,,
a_Petra_Ritter,Q56959280,,,homepages/116/8249,1,,,,,,,
a_Ming_Ming_Chiu,Q56959350,,,homepages/74/1487,1,,,,,,,
a_Qingyun_Duan,Q56978656,,,homepages/148/2509,1,,,,,,,
a_Mikael_Lundqvist,Q56984552,,,homepages/02/5712,1,,,,,,,
a_Christelle_Dantec,Q56987649,,,homepages/175/1829,1,,,,,,,
