Fuente,Count
https://kobra.uni-kassel.de,13
http://tubdok.tub.tuhh.de,13
http://repository.royalholloway.ac.uk,13
https://lup.lub.lu.se,13
http://grammars.grlmc.com,12
http://www.scfbm.org,12
http://www.ccis2k.org,12
https://www.computer.org,12
http://www.informit.com,12
http://www.bod.de,12
http://diss.ub.uni-duesseldorf.de,12
http://www.dfrws.org,12
http://www.ips.cs.tu-bs.de,12
http://webdb2011.rutgers.edu,12
https://hal.inria.fr,12
http://www-i2.informatik.rwth-aachen.de,12
http://www.info.uni-karlsruhe.de,12
http://www.medien.ifi.lmu.de,12
http://www.aims-conference.org,12
http://www.wiso.uni-hamburg.de,12
https://repositorio.ufrn.br,12
http://researchonline.ljmu.ac.uk,12
http://miless.uni-duisburg-essen.de,12
http://www.imprint.co.uk,11
https://cdm.ucalgary.ca,11
http://CEUR-WS.org,11
http://odrl.net,11
http://db.ucsd.edu,11
http://db.disi.unitn.eu,11
https://www.imn.htwk-leipzig.de,11
http://mirw08.offis.de,11
http://www.informatik.uni-freiburg.de,11
http://tedebc.ufma.br:8080,11
http://www.biblioteca.pucpr.br,11
http://www.uni-kassel.de,11
http://ipsapp008.kluweronline.com,10
http://www.inderscience.com,10
https://commons.erau.edu,10
http://media.dwds.de,10
http://miami.uni-muenster.de,10
http://textmining.krdl.org.sg,10
http://db.cs.ualberta.ca,10
http://ewi1276.ewi.utwente.nl:3000,10
http://pike.psu.edu,10
https://madoc.bib.uni-mannheim.de,10
http://opus.bsz-bw.de,10
https://athene-forschung.unibw.de,10
http://kops.uni-konstanz.de,10
http://eprints.port.ac.uk,10
http://sure.sunderland.ac.uk,10
http://irep.ntu.ac.uk,10
http://repository.uwl.ac.uk,10
http://jdmdh.episciences.org,9
https://online-journals.org,9
http://www.viewegteubner.de,9
http://www.pearsoned.co.uk,9
http://elib.ub.uni-passau.de,9
http://www.elsevierdirect.com,9
http://www.qucosa.de,9
https://www.elsevier.com,9
http://sundoc.bibliothek.uni-halle.de,9
https://sol.sbc.org.br,9
http://www.in.tu-clausthal.de,9
http://webdb2013.lille.inria.fr,9
http://www-2.cs.cmu.edu,9
http://www.cinq-project.org,9
http://www.epk-community.de,9
http://ssudl.solent.ac.uk,9
http://bear.buckingham.ac.uk,9
http://www.digibib.tu-bs.de,9
http://ipsapp007.lwwonline.com,8
http://press.princeton.edu,8
http://www.taylorandfrancis.com,8
https://annals-csis.org,8
http://www.ximep-2006.org,8
http://p2pir.is.informatik.uni-duisburg.de,8
http://www.bibliotecadigital.uel.br,8
http://zaurak.tm.informatik.uni-frankfurt.de,8
http://research-information.bristol.ac.uk,8
http://www.repository.cam.ac.uk,8
http://e.bangor.ac.uk,8
http://eprints.uwe.ac.uk,8
http://www.mathematik.uni-trier.de,7
http://psychnology.org,7
http://www.eirviaservlets.com,7
http://www.dataquality.com,7
http://jds.revuesonline.com,7
http://www.credencepressltd.com,7
http://www.eg.org,7
http://www.peterlang.com,7
http://www.dbs.ifi.lmu.de,7
http://is2.lse.ac.uk,7
http://ubimob2016.telecom-sudparis.eu,7
http://www.ba-stuttgart.de,7
http://i-semantics.tugraz.at,7
http://search.ndltd.org,7
http://repository.lib.cuhk.edu.hk,7
http://pub.ub.uni-potsdam.de,7
http://athene-forschung.unibw.de,7
https://e-pub.uni-weimar.de,7
http://www.grin.com,7
https://fridolin.tu-freiberg.de,7
http://dspace.lib.cranfield.ac.uk,7
http://centaur.reading.ac.uk,7
http://clok.uclan.ac.uk,7
http://eprints.staffs.ac.uk,7
https://www.jscires.org,6
https://www.clei.org,6
http://www.mmi-interaktiv.de,6
http://www.ii.uj.edu.pl,6
http://www.logos-verlag.de,6
http://www.worldscibooks.com,6
https://ri.ufs.br,6
http://www.repositorio.jesuita.org.br,6
https://hildok.bsz-bw.de,6
http://bibd.uni-giessen.de,6
https://duepublico.uni-duisburg-essen.de:443,6
https://ediss.sub.uni-hamburg.de,6
https://epub.uni-regensburg.de,6
http://edoc.sub.uni-hamburg.de,6
http://eprints.brighton.ac.uk,6
http://eprints.lincoln.ac.uk,6
http://curve.coventry.ac.uk,6
http://se6.kobv.de:8000,6
http://www.informatik.uni-trier.de,5
http://dblp.uni-trier.de,5
https://www.jmlr.org,5
http://ojs.academypublisher.com,5
https://credencepressltd.com,5
http://www.martinweb.zobyhost.com,5
http://www.addison-wesley.de,5
https://www.wiley.com,5
https://www.routledge.com,5
http://www.cuvillier.de,5
http://www.routledge.com,5
http://www.eiffel.com,5
https://www.gi.de,5
http://ibai-publishing.org,5
https://scholarspace.manoa.hawaii.edu,5
http://www.fupress.com,5
http://www.unisg.ch,5
http://repositorio.ufpa.br,5
https://uol.unifor.br,5
http://tede.metodista.br,5
http://ub.unibw-muenchen.de,5
http://eprints.keele.ac.uk,5
http://eprints.glos.ac.uk,5
http://roar.uel.ac.uk,5
https://ses.library.usyd.edu.au,5
http://www.tandfonline.com,4
https://www.springer.com,4
https://www.internetmathematicsjournal.com,4
http://www.jot.fm,4
http://objet.e-revues.com,4
http://www.sigmod.org,4
https://www.emisa-journal.org,4
http://www.comsoc.org,4
http://jcmc.indiana.edu,4
http://www.jcheminf.com,4
http://researchweb.watson.ibm.com,4
http://bookstore.ams.org,4
http://www.pearsonstudium.de,4
https://www.shaker.de,4
http://cslipublications.stanford.edu,4
http://scg.unibe.ch,4
http://www.verlagdrkovac.de,4
http://ls2-www.cs.uni-dortmund.de,4
http://blogs.usenix.org,4
http://toc.proceedings.com,4
https://idc2018girls.files.wordpress.com,4
http://cascavel.ufsm.br,4
http://repositorio.ufsm.br,4
http://theses.mit.edu,4
http://repositorio.bc.ufg.br,4
https://www.upress.uni-kassel.de,4
http://ub-ed.ub.uni-greifswald.de,4
https://dokumente.ub.tu-clausthal.de,4
http://opus.uni-kassel.de,4
http://ArchiMeD.uni-mainz.de,4
http://repository.edgehill.ac.uk,4
http://spiedigitallibrary.aip.org,3
http://www.ecdl2004.org,3
http://panizzi.shef.ac.uk,3
http://www.hb.se,3
http://www.lib.helsinki.fi,3
http://www.jocm.us,3
http://www.comsis.org,3
http://portalparts.acm.org,3
http://www.scholarpedia.org,3
http://www.misq.org,3
http://www.hindawi.com,3
http://jds.e-revues.com,3
http://jitm.ubalt.edu,3
http://store.doverpublications.com,3
http://www.artechhouse.com,3
http://www.biblio.tu-bs.de,3
http://www.beck-shop.de,3
http://www.apress.com,3
http://www.oldenbourg-verlag.de,3
http://www.randomhouse.de,3
http://bookshop.pearson.de,3
http://www.mhprofessional.com,3
https://bookstore.ams.org,3
http://www.lehmanns.de,3
http://www.aka-verlag.com,3
http://www.mpi-sb.mpg.de,3
http://www.mkp.com,3
http://www.wisdom.weizmann.ac.il,3
https://sites.google.com,3
http://wwwisg.cs.uni-magdeburg.de,3
https://www.akbc.ws,3
http://www.iscram.org,3
http://www.issi-society.org,3
http://www.atlantis-press.com,3
http://openproceedings.org,3
http://asonam.cpsc.ucalgary.ca,3
https://iclr.cc,3
https://www.mdpi.com,3
http://tede2.uepg.br,3
http://www.bc.furb.br,3
http://repositorio.ufla.br,3
http://bdtd.ufs.br,3
http://locus.ufv.br,3
https://edocs.tib.eu,3
http://opus.uni-lueneburg.de,3
http://www.bis.uni-oldenburg.de,3
http://www.ub.uni-koeln.de,3
https://ubt.opus.hbz-nrw.de,3
http://opus.unibw-hamburg.de,3
http://ualresearchonline.arts.ac.uk,3
http://eprints.ioe.ac.uk,3
http://dbis.uni-trier.de,2
https://www.w3.org,2
http://cgi.csc.liv.ac.uk,2
http://www.internetmathematicsjournal.com,2
http://nbn-resolving.de,2
http://objet.revuesonline.com,2
http://www.rinton.net,2
http://www.cs.caltech.edu,2
https://ojs.aaai.org,2
https://www.jair.org,2
http://cm.bell-labs.com,2
http://www.cs.auc.dk,2
https://www.bvl.de,2
https://www.jstage.jst.go.jp,2
http://www2.echo.lu,2
http://www.eyrolles.com,2
http://kbibmp3.ub.uni-kl.de,2
http://www.igi-pub.com,2
http://permalink.obvsg.at,2
http://shop.vdi-nachrichten.com,2
http://www.hanser-fachbuch.de,2
http://dpunkt.de,2
http://books.google.de,2
http://www.akpeters.com,2
https://www.awesomemath.org,2
http://www.manning.com,2
http://www.mypearsonstore.com,2
http://publica.fraunhofer.de,2
http://www.mcclelland.com,2
http://www.stanford.edu,2
http://www.oldenbourg-wissenschaftsverlag.de,2
http://www.imsglobal.org,2
http://www.cs.umd.edu,2
http://members.aol.com,2
https://aif.bit.uni-bonn.de,2
https://en.wikipedia.org,2
https://www.db-book.com,2
http://ls10-www.cs.uni-dortmund.de,2
http://dbms.uni-muenster.de,2
http://dbs.uni-leipzig.de,2
https://web.stanford.edu,2
http://www-db.stanford.edu,2
https://www.ercim.eu,2
http://staff.city.ac.uk,2
https://www.lucs.lu.se,2
http://citeseerx.ist.psu.edu,2
http://www.asso-aria.org,2
https://www.isca-speech.org,2
https://www.erp-management.de,2
http://www.aaai.orgLibrary,2
http://www.read.cs.ucla.edu,2
http://nips.djvuzone.org,2
http://inforsid2012.espace-dev.fr,2
http://www.cs.man.ac.uk,2
http://www.cs.ust.hk,2
http://www-formal.stanford.edu,2
http://www.stub.unibe.ch,2
http://doc.rero.ch,2
https://repositorio.ucs.br,2
http://tede.unioeste.br,2
http://ri.ufs.br,2
http://www.repositorio.ufal.br,2
https://uolp.unifor.br,2
http://repositorio.cbc.ufms.br:8080,2
http://tede.bibliotecadigital.puc-campinas.edu.br:8080,2
http://www.tedebc.ufma.br,2
http://biblioteca.unisantos.br:8181,2
http://www.repositorio.ufpa.br:8080,2
http://opus.uni-hohenheim.de,2
http://hss.ulb.uni-bonn.de:90,2
http://www.tewiss-verlag.de,2
http://publications.ub.uni-mainz.de,2
http://www.ulb.uni-duesseldorf.de,2
http://publikationen.stub.uni-frankfurt.de,2
http://sova.sulb.uni-saarland.de,2
https://www.svh-verlag.de,2
https://www.repo.uni-hannover.de:443,2
http://www.bibliothek.uni-regensburg.de,2
http://unibw.de,2
http://radar.brookes.ac.uk,2
http://bbktheses.da.ulcc.ac.uk,2
https://www.repository.cam.ac.uk,2
http://nectar.northampton.ac.uk,2
http://shura.shu.ac.uk,2
https://ora.ox.ac.uk,2
http://digital.ub.uni-paderborn.de,2
http://dol.dl.uni-leipzig.de,2
http://www.vdi-nachrichten.com,2
https://openaccess.leidenuniv.nl,2
https://spectreattack.com,1
https://meltdownattack.com,1
http://www.ic.unicamp.br,1
http://www.mcjones.org,1
http://www.mitre.org,1
http://www.aiim.org,1
http://xml.coverpages.org,1
http://www.klaus-tschira-stiftung.de,1
http://www.lemis.com,1
http://www.pms.ifi.lmu.de,1
http://www.scielo.br,1
http://www.revistas.unal.edu.co,1
http://www.clei.org,1
http://www.biodatamining.org,1
http://db.in.tum.de,1
http://dbs.mathematik.uni-marburg.de,1
https://www.linguamatica.com,1
http://journal.iis.sinica.edu.tw,1
http://www1.elsevier.com,1
http://www.isecure-journal.com,1
http://www.jclinbioinformatics.com,1
http://www.univ-lyon3.fr,1
http://InformationR.net,1
http://www.cais-acsi.ca,1
http://conference.ub.uni-bielefeld.de,1
http://www.alise.org,1
http://www.informatik2004.de,1
http://www.almob.org,1
http://ticc.uvt.nl,1
https://www.wikidata.org,1
http://jamia.bmj.com,1
https://www.jstor.org,1
http://www.josis.org,1
http://pubs.acs.org,1
http://itiis.org,1
http://www.theatlantic.com,1
http://www.w3j.com,1
http://metalab.unc.edu,1
http://www.macrothink.org,1
https://www.buchkomplizen.de,1
http://www.cstp.umkc.edu,1
https://10.0.23.137,1
https://superfri.org,1
http://ojs.kpfu.ru,1
http://www.wirtschaftsinformatik.de,1
http://jancl.e-revues.com,1
http://theorie.informatik.uni-ulm.de,1
http://webology.org,1
http://www.cs.bham.ac.uk,1
http://front.cc.nctu.edu.tw,1
https://www.mii.lt,1
http://www.coi.gov.uk,1
http://www.subtech.warwick.ac.uk,1
http://www.parliament.the-stationery-office.co.uk,1
http://www.ukonline.gov.uk,1
http://www.hmso.gov.uk,1
https://tosc.iacr.org,1
https://dblp.org,1
http://www.iospress.nl,1
https://www.eyrolles.com,1
http://www.koerber-stiftung.de,1
http://www.epflpress.com,1
http://uvka.ubka.uni-karlsruhe.de,1
http://borkur.sdf-eu.org,1
https://rowman.com,1
http://www.vanharen-library.net,1
http://e-collection.ethbib.ethz.ch,1
http://www.network-theory.co.uk,1
http://evolution-textbook.org,1
http://www.search-engines-book.com,1
https://www.harpercollins.com,1
http://www.heldermann.de,1
http://www.us.oup.com,1
http://www.morganclaypool.com,1
https://www.beck-shop.de,1
http://sierke-verlag.de,1
http://csunplugged.org,1
https://www2.informatik.uni-erlangen.de,1
http://www.oreilly.at,1
http://www.opensourcepress.de,1
http://www.lit-verlag.de,1
http://martinfowler.com,1
http://www.iupress.indiana.edu,1
http://sse.uni-hildesheim.de,1
http://www.lannoo.com,1
http://www.press.umich.edu,1
http://www.perseusbooksgroup.com,1
http://www.hamptonpress.com,1
http://adriancheok.info,1
http://dwv-net.de,1
http://www.mypearsonstore.ca,1
http://www.c-s-p.org,1
http://web.stanford.edu,1
http://www.lit-on.de,1
http://www.realitybites.nu,1
http://catalogue.pearsoned.co.uk,1
http://www.lob.de,1
http://www.libripublishing.co.uk,1
http://c2.com,1
https://nlp.stanford.edu,1
http://www.bsik-bricks.nl,1
http://www.kendallhunt.com,1
http://www.cs.huji.ac.il,1
http://repository.tudelft.nl,1
http://vig.prenhall.com,1
http://www.aufbau-verlag.de,1
http://www.fink.de,1
http://www.macmillanhighered.com,1
https://courses.csail.mit.edu,1
http://phindia.com,1
http://press.uchicago.edu,1
http://www.diva-portal.org,1
http://www.elementsofinformationtheory.com,1
http://downloads.akpeters.com,1
http://ppur.epfl.ch,1
http://www.sup.org,1
http://www.narr-shop.de,1
http://www.cl.cam.ac.uk,1
http://www.cs.brown.edu,1
http://www.gerkoole.com,1
https://www.lehmanns.de,1
http://csd.informatik.uni-oldenburg.de,1
https://www.iat.eu,1
http://www.deeplearningbook.org,1
http://www.hup.harvard.edu,1
http://eprints.uni-kiel.de,1
http://logos-verlag.de,1
http://www.kilkki.net,1
http://www.mi-wirtschaftsbuch.de,1
http://www.artima.com,1
http://www.brill.nl,1
http://www.comlab.ox.ac.uk,1
http://www.berlinstory.de,1
http://www.gi.de,1
http://yalepress.yale.edu,1
http://www.psypress.com,1
https://homotopytypetheory.org,1
http://www.pearsonhighered.com,1
http://www.pragprog.com,1
http://compendio.ch,1
http://vig.pearsoned.co.uk,1
http://www.millin.de,1
http://www.dslbook.org,1
http://www.sustainablesoftware.info,1
http://www.olwir.de,1
http://www.suhrkamp.de,1
https://mitp.de,1
https://www.novapublishers.com,1
http://www.it-fachportal.de,1
http://gegenstalt.com,1
http://book.realworldhaskell.org,1
https://www.bookworks.org.uk,1
http://www.statmt.org,1
http://www.guilford.com,1
http://peterwild.net,1
http://www.cs.ubc.ca,1
https://eldorado.tu-dortmund.de,1
http://www.netlib.org,1
http://nostarch.com,1
http://esripress.esri.com,1
http://www.obeythetestinggoat.com,1
http://www.dcc.uchile.cl,1
http://www.penguin.co.uk,1
http://www.gabler.de,1
https://www.dpunkt.de,1
http://www.ems-ph.org,1
http://react.cs.uni-sb.de,1
http://koopman.us,1
http://jhupbooks.press.jhu.edu,1
http://www.ciscopress.com,1
http://us.macmillan.com,1
http://research.cs.wisc.edu,1
https://www.pearson-studium.de,1
http://www.brill.com,1
https://www.manning.com,1
http://shop.tmiltd.com,1
http://riverpublishers.com,1
http://www.theiet.org,1
http://www.tcw.de,1
http://humbert.in.hagen.de,1
http://wiese.free.fr,1
http://www.cul.de,1
https://www.igi-global.com,1
http://www.ituring.com.cn,1
http://www.redbook.io,1
http://www.transcript-verlag.de,1
http://www.fit-in-it.ch,1
https://www.nomos-elibrary.de,1
http://www.facetpublishing.co.uk,1
http://www.signiform.com,1
https://www.feldhaus-verlag.de,1
http://www-igm.univ-mlv.fr,1
http://www.maths.bath.ac.uk,1
http://www.cs.wisc.edu,1
http://www.mcgraw-hill.co.uk,1
http://bit.ly,1
http://www.educ.ethz.ch,1
http://www.wi-inf.uni-essen.de,1
http://www.rechneraufbau-und-rechnerstrukturen.de,1
https://store.elsevier.com,1
http://www.worldcat.org,1
http://www.webdragons.net,1
https://people.eng.unimelb.edu.au,1
http://www.nobius.org,1
http://hanj.cs.illinois.edu,1
http://www.cs.waikato.ac.nz,1
http://www.dogma.net,1
http://www.semantic-web-book.org,1
http://i.stanford.edu,1
http://cacr.uwaterloo.ca,1
http://home.t-online.de,1
http://vip.db.dk,1
https://my.siam.org,1
http://www.oldenbusch-verlag.de,1
http://gchandbook.org,1
http://os-book.com,1
http://www.cs.vu.nl,1
http://cs.nyu.edu,1
http://ibook.ics.uci.edu,1
http://www.wiley.com,1
http://www.cs.bgu.ac.il,1
http://www.info.ucl.ac.be,1
http://www.gp-field-guide.org.uk,1
https://www.mitp.de,1
https://www.lap-publishing.com,1
http://www.mmds.org,1
http://www.dataminingbook.info,1
http://www.cambridgescholars.com,1
http://www.nr.com,1
https://www.cs.cmu.edu,1
https://kernelmethods.blogs.bristol.ac.uk,1
https://www.math.auckland.ac.nz,1
http://vr.cs.uiuc.edu,1
http://planning.cs.uiuc.edu,1
http://www.ifi.unizh.ch,1
http://www.iam.unibe.ch,1
http://page.mi.fu-berlin.de,1
http://www.dbs.informatik.uni-muenchen.de,1
http://www.yawlbook.com,1
http://www.lsi.upc.es,1
http://u.cs.biu.ac.il,1
http://www.davidsalomon.name,1
http://rw4.cs.uni-sb.de,1
http://www.cs.toronto.edu,1
http://jeffe.cs.illinois.edu,1
https://www.phindia.com,1
https://bigdata.uni-saarland.de,1
http://www.jjj.de,1
http://www.praesens.at,1
http://homepages.cwi.nl,1
http://mpa.itc.it,1
http://www.cs.mu.oz.au,1
http://www.seas.smu.edu,1
http://webdam.inria.fr,1
http://www.atarimania.com,1
https://www-cs-faculty.stanford.edu,1
http://modperl.com:9000,1
http://www.hackersdelight.org,1
http://www-users.cs.umn.edu,1
http://www.mir2ed.org,1
http://www.dcc.ufmg.br,1
http://www.spinellis.gr,1
http://www.cs.princeton.edu,1
http://web.cecs.pdx.edu,1
https://c3.nasa.gov,1
http://i-u.gky01.punkt.de,1
http://www.cis.cornell.edu,1
http://cibse2017.inf.ufes.br,1
http://cognet.mit.edu,1
http://paluno.uni-due.de,1
http://garmann.com,1
http://www.iste.uni-stuttgart.de,1
https://seer.ufmg.br,1
http://dexl.lncc.br,1
http://mitpress2.mit.edu,1
http://www.dsic.upv.es,1
https://ausdm.org,1
http://ctw.uni-koeln.de,1
http://www.algosyn.rwth-aachen.de,1
http://miua.blogs.lincoln.ac.uk,1
https://research.chalmers.se,1
http://www.cs.cmu.edu,1
http://www.sdsc.edu,1
https://iem.kug.ac.at,1
https://www.verlag.fraunhofer.de,1
http://esug.org,1
http://www2013.org,1
http://www.terena.nl,1
http://www.ccs.neu.edu,1
http://theory.lcs.mit.edu,1
http://csrc.nist.gov,1
http://www.auai.org,1
http://www.menhapublishers.com,1
http://www.a3l.org,1
https://www.cs.auckland.ac.nz,1
http://rpsonline.com.sg,1
http://semantics.kisti.re.kr,1
http://sgouros.com,1
http://webdb2005.uhasselt.be,1
http://papers.ssrn.com,1
http://weis2009.econinfosec.org,1
http://ssrn.com,1
http://www.cs.virginia.edu,1
http://ontologydesignpatterns.org,1
https://iscram2019.webs.upv.es,1
https://iscram2018.rit.edu,1
http://www.informatik.uni-ulm.de,1
http://www.gmd.de,1
https://katalog.slub-dresden.de,1
https://www.ncgeo.nl,1
http://www.slideshare.net,1
https://www.eecs.umich.edu,1
http://www.youtube.com,1
http://homes.create.aau.dk,1
http://dui.uclm.es,1
http://sebd2016.unisalento.it,1
http://doc.utwente.nl,1
http://xxx.lanl.gov,1
https://tinyurl.com,1
https://ewic.bcs.org,1
http://i-know.tugraz.at,1
http://www.sigda.org,1
http://www.ecsi.org,1
https://graphicsinterface.org,1
http://www.nersc.gov,1
http://lucacardelli.name,1
http://lwa2011.dke-research.de,1
http://stacs2009.informatik.uni-freiburg.de,1
http://nethood.org,1
https://pfia2020.fr,1
https://sites.ualberta.ca,1
http://2017.cccg.ca,1
http://ls6-www.informatik.uni-dortmund.de,1
https://portalparts.acm.org,1
https://gi.de,1
http://www.ida.liu.se,1
http://aosd.net,1
http://opensearchlab.otago.ac.nz,1
http://www.ewic.org.uk,1
http://bibtex.github.io,1
https://proceedings.kr.org,1
http://www3.informatik.tu-muenchen.de,1
http://www.brics.dk,1
http://vrsj.t.u-tokyo.ac.jp,1
https://www.atlantis-press.com,1
http://www.mevis-research.de,1
https://www.curac.org,1
http://net.doit.wisc.edu,1
http://www.enviroinfo2014.org,1
http://mils-workshop-2016.mils.community,1
http://mils-workshop-2017.mils.community,1
http://mils-workshop-2015.mils.community,1
http://mils-workshop-2018.mils.community,1
http://wwwi10.lrr.in.tum.de,1
http://www.uniroma2.it,1
http://2004.msrconf.org,1
http://raslan2018.nlp-consulting.net,1
https://eudl.eu,1
http://www.cs.vsb.cz,1
https://www.ijcai.org,1
http://staff.science.uva.nl,1
https://www.iospress.nl,1
https://bmvc2017.london,1
https://openproceedings.org,1
http://www.savera.com,1
https://researchobject.github.io,1
http://www.researchobject.org,1
http://archive-ifsr.org,1
https://dh2011.stanford.edu,1
https://dh2014.org,1
http://delab.csd.auth.gr,1
http://www.zb.unibe.ch,1
http://e-collection.library.ethz.ch,1
https://dial.uclouvain.be,1
https://etd.ohiolink.edu,1
https://people.ischool.berkeley.edu,1
https://groups.csail.mit.edu,1
http://carpedien.ien.gov.br,1
http://bdtd.famerp.br,1
http://tede.unioeste.br:8080,1
http://localhost:8080,1
http://tede2.pucgoias.edu.br:8080,1
https://web.bndes.gov.br,1
http://www.repositorio.ufop.br,1
https://tede.ufam.edu.br,1
http://www.riuni.unisul.br,1
http://www.tede2.ufrpe.br:8080,1
http://191.252.194.60:8080,1
https://www.theses.fr,1
http://www.cs.utexas.edu,1
https://www2.eecs.berkeley.edu,1
http://www.ub.uni-muenchen.de,1
https://openhsu.ub.hsu-hh.de,1
http://publikationen.badw.de,1
http://www.informatik.uni-kiel.de,1
http://ub-dok.uni-trier.de,1
https://openscience.ub.uni-mainz.de,1
https://phka.bsz-bw.de,1
https://www.tewiss-verlag.de,1
https://www.peterlang.com,1
http://www.zhb-flensburg.de,1
http://www.vdm-verlag.de,1
http://erl.bibliothek.uni-wuerzburg.de,1
https://e-publications.khm.de,1
http://www.bib.uni-wuppertal.de,1
http://dup.oa.hhu.de,1
http://www.ksp.kit.edu,1
http://zhb-flensburg.de,1
http://doras.dcu.ie,1
http://pub-data.leuphana.de,1
http://othes.univie.ac.at,1
http://researchonline.rca.ac.uk,1
http://eprints.bucks.ac.uk,1
http://digitool.jmu.ac.uk:8881,1
http://repository.londonmet.ac.uk,1
http://www.anchor-publishing.com,1
http://digirep.rhul.ac.uk,1
https://rke.abertay.ac.uk,1
http://e-space.mmu.ac.uk,1
http://create.canterbury.ac.uk,1
http://etheses.nottingham.ac.uk,1
https://riunet.upv.es,1
http://www.uni-trier.de,1
https://ro.uow.edu.au,1
http://www.theses.fr,1
http://bibliothek.tu-clausthal.de,1
http://baufachinformation.de,1
http://oops.ibit.uni-oldenburg.de,1
http://www.frankfurt-school.de,1
http://cmslib.rrz.uni-hamburg.de,1
http://hup.rrz.uni-hamburg.de,1
http://bibliothek.fzk.de,1
http://www.ihf.bayern.de,1
http://purl.oclc.org,1
https://tuprints.ulb.tu-darmstadt.de,1
http://www.gca-buch.de,1
http://info.ub.uni-potsdam.de,1
https://escholarship.org,1
http://n2t.net,1
https://ntnuopen.ntnu.no,1
https://dspace.library.uu.nl,1
http://andreas-hess.info,1
http://www.rug.nl,1
http://db.cs.berkeley.edu,1
http://pages.di.unipi.it,1
https://yorkspace.library.yorku.ca,1
http://www.uv.es,1
